,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,Hour
2184,241-11-2261,B,Abuja,Normal,Female,Fashion accessories,28749.6,7,10062.36,211309.56,2019-01-10 00:00:00,2021-08-23 10:33:00,Card,201247.2,4.761904762,10062.36,5.5,2019,1,10,10
2185,834-83-1826,B,Abuja,Member,Female,Home and lifestyle,29534.4,5,7383.6,155055.6,2019-02-25 00:00:00,2021-08-23 17:16:00,Card,147672.0,4.761904762,7383.6,7.6,2019,2,25,17
2186,343-61-3544,B,Abuja,Member,Male,Sports and travel,9601.2,10,4800.6,100812.6,2019-01-29 00:00:00,2021-08-23 11:48:00,Cash,96012.0,4.761904762,4800.6,8.6,2019,1,29,11
2187,355-34-6244,B,Abuja,Normal,Male,Food and beverages,26060.4,2,2606.04,54726.84,2019-01-13 00:00:00,2021-08-23 19:55:00,Card,52120.8,4.761904762,2606.04,8.1,2019,1,13,19
2188,339-96-8318,B,Abuja,Member,Male,Fashion accessories,29271.6,7,10245.06,215146.26,2019-03-01 00:00:00,2021-08-23 19:49:00,Epay,204901.2,4.761904762,10245.06,6.3,2019,3,1,19
2189,458-61-0011,B,Abuja,Normal,Male,Food and beverages,21708.0,4,4341.6,91173.6,2019-02-20 00:00:00,2021-08-23 18:43:00,Cash,86832.0,4.761904762,4341.6,5.8,2019,2,20,18
2190,207-73-1363,B,Abuja,Normal,Male,Health and beauty,25023.6,2,2502.36,52549.56,2019-03-01 00:00:00,2021-08-23 12:15:00,Epay,50047.2,4.761904762,2502.36,8.1,2019,3,1,12
2191,359-90-3665,B,Abuja,Member,Female,Fashion accessories,6508.799999999999,4,1301.76,27336.960000000003,2019-01-14 00:00:00,2021-08-23 18:03:00,Card,26035.2,4.761904762,1301.76,9.5,2019,1,14,18
2192,375-72-3056,B,Abuja,Normal,Male,Sports and travel,22701.6,3,3405.24,71510.04000000001,2019-01-19 00:00:00,2021-08-23 15:58:00,Epay,68104.8,4.761904762,3405.24,7.0,2019,1,19,15
2193,585-11-6748,B,Abuja,Member,Male,Sports and travel,34848.0,3,5227.2,109771.2,2019-03-15 00:00:00,2021-08-23 13:05:00,Cash,104544.0,4.761904762,5227.2,5.3,2019,3,15,13
2194,470-31-3286,B,Abuja,Normal,Male,Health and beauty,5335.2,3,800.2800000000001,16805.88,2019-03-01 00:00:00,2021-08-23 11:30:00,Card,16005.6,4.761904762,800.2800000000001,8.7,2019,3,1,11
2195,642-30-6693,B,Abuja,Normal,Female,Sports and travel,19623.6,6,5887.079999999999,123628.68,2019-03-17 00:00:00,2021-08-23 13:54:00,Epay,117741.6,4.761904762,5887.079999999999,7.8,2019,3,17,13
2196,830-58-2383,B,Abuja,Normal,Male,Home and lifestyle,11430.0,4,2286.0,48006.0,2019-02-08 00:00:00,2021-08-23 15:26:00,Cash,45720.0,4.761904762,2286.0,8.6,2019,2,8,15
2197,349-97-8902,B,Abuja,Member,Male,Food and beverages,20840.4,2,2084.04,43764.84,2019-01-17 00:00:00,2021-08-23 10:37:00,Epay,41680.8,4.761904762,2084.04,8.9,2019,1,17,10
2198,789-23-8625,B,Abuja,Member,Male,Fashion accessories,33559.2,3,5033.879999999999,105711.48,2019-01-24 00:00:00,2021-08-23 11:45:00,Cash,100677.6,4.761904762,5033.879999999999,7.2,2019,1,24,11
2199,327-40-9673,B,Abuja,Member,Male,Sports and travel,26136.0,6,7840.8,164656.8,2019-01-13 00:00:00,2021-08-23 19:51:00,Cash,156816.0,4.761904762,7840.8,6.9,2019,1,13,19
2200,670-79-6321,B,Abuja,Member,Female,Home and lifestyle,34052.4,7,11918.339999999998,250285.14,2019-01-17 00:00:00,2021-08-23 15:27:00,Card,238366.8,4.761904762,11918.339999999998,4.9,2019,1,17,15
2201,852-62-7105,B,Abuja,Normal,Female,Fashion accessories,29970.0,10,14985.0,314685.0,2019-01-12 00:00:00,2021-08-23 11:25:00,Card,299700.0,4.761904762,14985.0,4.4,2019,1,12,11
2202,598-06-7312,B,Abuja,Member,Male,Fashion accessories,32886.0,1,1644.3,34530.3,2019-02-16 00:00:00,2021-08-23 15:42:00,Cash,32886.0,4.761904762,1644.3,6.8,2019,2,16,15
2203,135-13-8269,B,Abuja,Member,Female,Food and beverages,28396.8,2,2839.68,59633.28,2019-01-26 00:00:00,2021-08-23 16:04:00,Cash,56793.6,4.761904762,2839.68,9.1,2019,1,26,16
2204,628-90-8624,B,Abuja,Member,Male,Health and beauty,29728.8,10,14864.4,312152.4,2019-03-14 00:00:00,2021-08-23 14:41:00,Cash,297288.0,4.761904762,14864.4,5.0,2019,3,14,14
2205,420-04-7590,B,Abuja,Normal,Male,Home and lifestyle,35892.0,3,5383.8,113059.8,2019-03-18 00:00:00,2021-08-23 11:29:00,Epay,107676.0,4.761904762,5383.8,4.7,2019,3,18,11
2206,182-88-2763,B,Abuja,Member,Male,Food and beverages,28767.6,3,4315.139999999999,90617.94,2019-03-20 00:00:00,2021-08-23 19:28:00,Card,86302.8,4.761904762,4315.139999999999,5.0,2019,3,20,19
2207,188-55-0967,B,Abuja,Member,Male,Health and beauty,23929.2,10,11964.6,251256.6,2019-01-15 00:00:00,2021-08-23 15:01:00,Card,239292.00000000003,4.761904762,11964.6,5.0,2019,1,15,15
2208,364-33-8584,B,Abuja,Member,Female,Food and beverages,6346.799999999999,5,1586.6999999999998,33320.700000000004,2019-03-08 00:00:00,2021-08-23 15:27:00,Cash,31734.000000000004,4.761904762,1586.6999999999998,8.5,2019,3,8,15
2209,665-63-9737,B,Abuja,Normal,Male,Fashion accessories,18871.2,3,2830.68,59444.28,2019-02-27 00:00:00,2021-08-23 17:36:00,Epay,56613.6,4.761904762,2830.68,7.5,2019,2,27,17
2210,695-09-5146,B,Abuja,Member,Female,Food and beverages,35564.4,3,5334.66,112027.86,2019-02-23 00:00:00,2021-08-23 20:00:00,Epay,106693.2,4.761904762,5334.66,6.4,2019,2,23,20
2211,794-32-2436,B,Abuja,Member,Male,Electronic accessories,20041.2,2,2004.12,42086.52,2019-03-27 00:00:00,2021-08-23 15:08:00,Epay,40082.4,4.761904762,2004.12,6.0,2019,3,27,15
2212,574-31-8277,B,Abuja,Member,Male,Fashion accessories,12106.8,1,605.34,12712.14,2019-03-20 00:00:00,2021-08-23 19:55:00,Cash,12106.8,4.761904762,605.34,5.6,2019,3,20,19
2213,369-82-2676,B,Abuja,Normal,Male,Electronic accessories,27237.6,5,6809.4,142997.4,2019-01-15 00:00:00,2021-08-23 18:22:00,Epay,136188.0,4.761904762,6809.4,7.8,2019,1,15,18
2214,563-47-4072,B,Abuja,Normal,Female,Health and beauty,20091.6,6,6027.48,126577.08,2019-01-22 00:00:00,2021-08-23 11:52:00,Cash,120549.6,4.761904762,6027.48,9.9,2019,1,22,11
2215,149-15-7606,B,Abuja,Member,Male,Sports and travel,13435.2,9,6045.84,126962.64,2019-03-06 00:00:00,2021-08-23 15:31:00,Epay,120916.8,4.761904762,6045.84,5.1,2019,3,6,15
2216,133-77-3154,B,Abuja,Member,Male,Fashion accessories,21664.8,4,4332.96,90992.16,2019-02-16 00:00:00,2021-08-23 18:04:00,Card,86659.2,4.761904762,4332.96,9.4,2019,2,16,18
2217,322-02-2271,B,Abuja,Normal,Female,Sports and travel,15469.2,3,2320.38,48727.98,2019-02-03 00:00:00,2021-08-23 11:46:00,Cash,46407.6,4.761904762,2320.38,9.3,2019,2,3,11
2218,725-67-2480,B,Abuja,Member,Female,Fashion accessories,21150.0,6,6345.0,133245.0,2019-03-24 00:00:00,2021-08-23 18:14:00,Card,126900.0,4.761904762,6345.0,5.9,2019,3,24,18
2219,779-42-2410,B,Abuja,Member,Male,Food and beverages,20786.4,3,3117.96,65477.15999999999,2019-02-20 00:00:00,2021-08-23 13:06:00,Epay,62359.2,4.761904762,3117.96,7.7,2019,2,20,13
2220,190-14-3147,B,Abuja,Normal,Female,Health and beauty,6469.2,4,1293.84,27170.64,2019-02-23 00:00:00,2021-08-23 20:43:00,Epay,25876.8,4.761904762,1293.84,6.4,2019,2,23,20
2221,679-22-6530,B,Abuja,Normal,Female,Sports and travel,14623.2,2,1462.3200000000002,30708.72,2019-01-17 00:00:00,2021-08-23 10:01:00,Card,29246.4,4.761904762,1462.3200000000002,4.1,2019,1,17,10
2222,642-61-4706,B,Abuja,Member,Male,Food and beverages,33624.0,2,3362.4,70610.4,2019-03-30 00:00:00,2021-08-23 16:34:00,Cash,67248.0,4.761904762,3362.4,5.5,2019,3,30,16
2223,576-31-4774,B,Abuja,Normal,Female,Health and beauty,26427.6,3,3964.14,83246.94,2019-03-02 00:00:00,2021-08-23 13:10:00,Epay,79282.8,4.761904762,3964.14,4.0,2019,3,2,13
2224,242-11-3142,B,Abuja,Member,Male,Fashion accessories,30157.2,2,3015.7200000000003,63330.12,2019-02-24 00:00:00,2021-08-23 19:57:00,Cash,60314.4,4.761904762,3015.7200000000003,4.6,2019,2,24,19
2225,752-23-3760,B,Abuja,Member,Female,Sports and travel,23068.8,7,8074.08,169555.68000000002,2019-02-19 00:00:00,2021-08-23 19:29:00,Card,161481.6,4.761904762,8074.08,7.3,2019,2,19,19
2226,528-87-5606,B,Abuja,Member,Female,Electronic accessories,14212.8,1,710.64,14923.439999999997,2019-02-12 00:00:00,2021-08-23 19:43:00,Cash,14212.8,4.761904762,710.64,6.5,2019,2,12,19
2227,320-85-2052,B,Abuja,Normal,Female,Sports and travel,12531.6,1,626.5799999999999,13158.18,2019-01-14 00:00:00,2021-08-23 10:11:00,Card,12531.6,4.761904762,626.5799999999999,7.0,2019,1,14,10
2228,510-79-0415,B,Abuja,Member,Female,Sports and travel,8308.8,6,2492.64,52345.44,2019-01-24 00:00:00,2021-08-23 19:20:00,Epay,49852.8,4.761904762,2492.64,4.9,2019,1,24,19
2229,241-96-5076,B,Abuja,Member,Female,Home and lifestyle,17676.0,2,1767.6,37119.6,2019-01-08 00:00:00,2021-08-23 12:58:00,Card,35352.0,4.761904762,1767.6,6.4,2019,1,8,12
2230,767-97-4650,B,Abuja,Member,Female,Sports and travel,23338.8,2,2333.88,49011.48,2019-01-08 00:00:00,2021-08-23 11:59:00,Card,46677.6,4.761904762,2333.88,8.0,2019,1,8,11
2231,826-58-8051,B,Abuja,Normal,Male,Home and lifestyle,22388.4,4,4477.679999999999,94031.28,2019-01-06 00:00:00,2021-08-23 19:46:00,Epay,89553.59999999999,4.761904762,4477.679999999999,4.3,2019,1,6,19
2232,176-64-7711,B,Abuja,Normal,Male,Food and beverages,11635.2,3,1745.28,36650.88,2019-03-27 00:00:00,2021-08-23 19:11:00,Card,34905.6,4.761904762,1745.28,4.3,2019,3,27,19
2233,191-29-0321,B,Abuja,Member,Female,Fashion accessories,7117.2,10,3558.6,74730.6,2019-02-27 00:00:00,2021-08-23 18:57:00,Card,71172.0,4.761904762,3558.6,5.0,2019,2,27,18
2234,729-06-2010,B,Abuja,Member,Male,Health and beauty,28969.2,9,13036.14,273758.94,2019-01-06 00:00:00,2021-08-23 11:18:00,Cash,260722.8,4.761904762,13036.14,9.2,2019,1,6,11
2235,640-48-5028,B,Abuja,Member,Female,Home and lifestyle,31820.4,9,14319.18,300702.78,2019-03-02 00:00:00,2021-08-23 12:40:00,Cash,286383.6,4.761904762,14319.18,6.3,2019,3,2,12
2236,186-79-9562,B,Abuja,Normal,Male,Health and beauty,25837.2,7,9043.02,189903.42,2019-03-29 00:00:00,2021-08-23 14:06:00,Cash,180860.4,4.761904762,9043.02,8.9,2019,3,29,14
2237,834-45-5519,B,Abuja,Normal,Female,Electronic accessories,15480.0,4,3096.0,65016.0,2019-01-31 00:00:00,2021-08-23 20:48:00,Epay,61920.0,4.761904762,3096.0,7.6,2019,1,31,20
2238,821-14-9046,B,Abuja,Member,Female,Fashion accessories,6292.8,6,1887.84,39644.64,2019-01-18 00:00:00,2021-08-23 15:04:00,Card,37756.8,4.761904762,1887.84,6.1,2019,1,18,15
2239,418-05-0656,B,Abuja,Normal,Female,Fashion accessories,9201.6,7,3220.56,67631.76,2019-02-02 00:00:00,2021-08-23 20:42:00,Cash,64411.2,4.761904762,3220.56,7.1,2019,2,2,20
2240,776-68-1096,B,Abuja,Normal,Male,Home and lifestyle,15883.2,3,2382.48,50032.08,2019-03-18 00:00:00,2021-08-23 13:45:00,Card,47649.600000000006,4.761904762,2382.48,7.9,2019,3,18,13
2241,434-35-9162,B,Abuja,Member,Male,Food and beverages,8402.4,4,1680.48,35290.079999999994,2019-02-04 00:00:00,2021-08-23 18:53:00,Epay,33609.6,4.761904762,1680.48,7.4,2019,2,4,18
2242,174-64-0215,B,Abuja,Normal,Male,Sports and travel,25106.4,10,12553.2,263617.2,2019-03-05 00:00:00,2021-08-23 17:49:00,Card,251064.0,4.761904762,12553.2,8.9,2019,3,5,17
2243,299-29-0180,B,Abuja,Member,Female,Home and lifestyle,18784.8,7,6574.679999999999,138068.28,2019-03-09 00:00:00,2021-08-23 10:54:00,Cash,131493.6,4.761904762,6574.679999999999,9.3,2019,3,9,10
2244,438-23-1242,B,Abuja,Normal,Male,Electronic accessories,27316.8,7,9560.88,200778.48000000004,2019-01-24 00:00:00,2021-08-23 10:38:00,Epay,191217.6,4.761904762,9560.88,8.9,2019,1,24,10
2245,238-45-6950,B,Abuja,Member,Male,Food and beverages,19339.2,1,966.9600000000002,20306.160000000003,2019-03-01 00:00:00,2021-08-23 20:03:00,Epay,19339.2,4.761904762,966.9600000000002,6.4,2019,3,1,20
2246,197-77-7132,B,Abuja,Member,Male,Electronic accessories,32961.6,8,13184.64,276877.44,2019-01-12 00:00:00,2021-08-23 18:22:00,Epay,263692.8,4.761904762,13184.64,6.0,2019,1,12,18
2247,457-13-1708,B,Abuja,Member,Male,Fashion accessories,23482.800000000003,10,11741.4,246569.4,2019-01-08 00:00:00,2021-08-23 19:07:00,Card,234828.0,4.761904762,11741.4,5.2,2019,1,8,19
2248,487-79-6868,B,Abuja,Member,Female,Home and lifestyle,4424.4,9,1990.98,41810.58,2019-03-26 00:00:00,2021-08-23 19:28:00,Card,39819.6,4.761904762,1990.98,8.0,2019,3,26,19
2249,210-30-7976,B,Abuja,Member,Female,Fashion accessories,8035.2,4,1607.0399999999995,33747.84,2019-03-14 00:00:00,2021-08-23 11:16:00,Epay,32140.8,4.761904762,1607.0399999999995,4.1,2019,3,14,11
2250,775-72-1988,B,Abuja,Normal,Male,Home and lifestyle,26380.8,5,6595.2,138499.2,2019-01-24 00:00:00,2021-08-23 15:05:00,Epay,131904.0,4.761904762,6595.2,8.4,2019,1,24,15
2251,785-96-0615,B,Abuja,Member,Female,Electronic accessories,12866.4,8,5146.56,108077.76,2019-02-17 00:00:00,2021-08-23 15:28:00,Epay,102931.2,4.761904762,5146.56,4.9,2019,2,17,15
2252,842-40-8179,B,Abuja,Member,Female,Food and beverages,27792.0,10,13896.0,291816.0,2019-02-11 00:00:00,2021-08-23 10:38:00,Card,277920.0,4.761904762,13896.0,5.6,2019,2,11,10
2253,525-09-8450,B,Abuja,Normal,Male,Electronic accessories,25966.8,10,12983.4,272651.4,2019-01-31 00:00:00,2021-08-23 15:12:00,Card,259668.0,4.761904762,12983.4,4.2,2019,1,31,15
2254,593-14-4239,B,Abuja,Normal,Female,Home and lifestyle,34365.6,8,13746.24,288671.04,2019-03-05 00:00:00,2021-08-23 19:40:00,Epay,274924.8,4.761904762,13746.24,4.7,2019,3,5,19
2255,388-76-2555,B,Abuja,Normal,Male,Sports and travel,4928.4,6,1478.52,31048.92000000001,2019-02-13 00:00:00,2021-08-23 13:59:00,Cash,29570.4,4.761904762,1478.52,6.3,2019,2,13,13
2256,711-31-1234,B,Abuja,Normal,Female,Electronic accessories,34430.4,4,6886.08,144607.68000000002,2019-03-16 00:00:00,2021-08-23 18:51:00,Cash,137721.6,4.761904762,6886.08,7.9,2019,3,16,18
2257,707-32-7409,B,Abuja,Member,Female,Sports and travel,34394.4,4,6878.88,144456.48,2019-02-26 00:00:00,2021-08-23 11:58:00,Epay,137577.6,4.761904762,6878.88,4.5,2019,2,26,11
2258,120-54-2248,B,Abuja,Normal,Female,Food and beverages,10389.6,5,2597.4,54545.4,2019-01-22 00:00:00,2021-08-23 18:08:00,Card,51948.00000000001,4.761904762,2597.4,8.0,2019,1,22,18
2259,875-31-8302,B,Abuja,Normal,Male,Sports and travel,33616.8,1,1680.84,35297.64,2019-01-03 00:00:00,2021-08-23 13:07:00,Cash,33616.8,4.761904762,1680.84,9.6,2019,1,3,13
2260,457-94-0464,B,Abuja,Member,Male,Electronic accessories,31633.2,9,14234.94,298933.74,2019-01-31 00:00:00,2021-08-23 20:32:00,Epay,284698.8,4.761904762,14234.94,5.6,2019,1,31,20
2261,744-16-7898,B,Abuja,Normal,Female,Home and lifestyle,35053.200000000004,10,17526.600000000002,368058.6,2019-01-15 00:00:00,2021-08-23 13:48:00,Card,350532.0,4.761904762,17526.600000000002,4.9,2019,1,15,13
2262,605-83-1050,B,Abuja,Normal,Male,Fashion accessories,9784.8,2,978.48,20548.08,2019-03-15 00:00:00,2021-08-23 16:26:00,Epay,19569.6,4.761904762,978.48,4.3,2019,3,15,16
2263,359-94-5395,B,Abuja,Normal,Male,Health and beauty,33400.8,1,1670.0399999999995,35070.84,2019-03-15 00:00:00,2021-08-23 10:50:00,Card,33400.8,4.761904762,1670.0399999999995,9.8,2019,3,15,10
2264,751-15-6198,B,Abuja,Normal,Male,Sports and travel,8283.6,6,2485.08,52186.68,2019-01-12 00:00:00,2021-08-23 16:45:00,Epay,49701.6,4.761904762,2485.08,7.9,2019,1,12,16
2265,831-81-6575,B,Abuja,Member,Female,Electronic accessories,27212.4,9,12245.580000000002,257157.18,2019-02-23 00:00:00,2021-08-23 11:12:00,Cash,244911.6,4.761904762,12245.580000000002,8.0,2019,2,23,11
2266,559-61-5987,B,Abuja,Normal,Female,Health and beauty,6390.0,1,319.5,6709.5,2019-01-14 00:00:00,2021-08-23 10:38:00,Cash,6390.0,4.761904762,319.5,8.6,2019,1,14,10
2267,565-91-4567,B,Abuja,Normal,Male,Health and beauty,3870.0,8,1548.0,32508.0,2019-03-15 00:00:00,2021-08-23 14:38:00,Epay,30960.0,4.761904762,1548.0,6.2,2019,3,15,14
2268,499-27-7781,B,Abuja,Normal,Female,Food and beverages,19155.6,8,7662.240000000001,160907.04,2019-03-14 00:00:00,2021-08-23 16:45:00,Epay,153244.8,4.761904762,7662.240000000001,5.0,2019,3,14,16
2269,869-11-3082,B,Abuja,Member,Male,Health and beauty,34617.6,4,6923.52,145393.91999999998,2019-01-27 00:00:00,2021-08-23 20:03:00,Card,138470.4,4.761904762,6923.52,8.4,2019,1,27,20
2270,190-59-3964,B,Abuja,Member,Male,Food and beverages,16977.6,5,4244.4,89132.4,2019-02-03 00:00:00,2021-08-23 14:35:00,Card,84888.0,4.761904762,4244.4,6.0,2019,2,3,14
2271,366-43-6862,B,Abuja,Normal,Male,Electronic accessories,19040.4,4,3808.08,79969.68000000001,2019-03-25 00:00:00,2021-08-23 16:32:00,Epay,76161.6,4.761904762,3808.08,6.7,2019,3,25,16
2272,109-86-4363,B,Abuja,Member,Female,Sports and travel,21628.8,7,7570.080000000001,158971.68000000002,2019-02-14 00:00:00,2021-08-23 11:36:00,Card,151401.6,4.761904762,7570.080000000001,4.5,2019,2,14,11
2273,222-42-0244,B,Abuja,Member,Female,Health and beauty,25959.6,9,11681.82,245318.22,2019-01-28 00:00:00,2021-08-23 13:53:00,Card,233636.4,4.761904762,11681.82,7.7,2019,1,28,13
2274,636-17-0325,B,Abuja,Normal,Male,Health and beauty,22525.2,4,4505.04,94605.84,2019-02-25 00:00:00,2021-08-23 18:37:00,Cash,90100.8,4.761904762,4505.04,9.5,2019,2,25,18
2275,343-75-9322,B,Abuja,Member,Female,Sports and travel,4266.0,8,1706.4,35834.4,2019-01-09 00:00:00,2021-08-23 16:34:00,Cash,34128.0,4.761904762,1706.4,4.1,2019,1,9,16
2276,427-45-9297,B,Abuja,Member,Female,Home and lifestyle,14662.8,7,5131.98,107771.58,2019-03-12 00:00:00,2021-08-23 11:01:00,Epay,102639.6,4.761904762,5131.98,5.4,2019,3,12,11
2277,670-71-7306,B,Abuja,Normal,Male,Sports and travel,16066.8,6,4820.04,101220.84,2019-01-02 00:00:00,2021-08-23 20:08:00,Card,96400.8,4.761904762,4820.04,5.1,2019,1,2,20
2278,291-59-1384,B,Abuja,Normal,Male,Electronic accessories,21708.0,1,1085.4,22793.4,2019-02-28 00:00:00,2021-08-23 17:38:00,Cash,21708.0,4.761904762,1085.4,6.0,2019,2,28,17
2279,866-70-2814,B,Abuja,Normal,Female,Electronic accessories,19004.4,10,9502.2,199546.2,2019-02-25 00:00:00,2021-08-23 11:58:00,Epay,190044.0,4.761904762,9502.2,10.0,2019,2,25,11
2280,895-03-6665,B,Abuja,Normal,Female,Fashion accessories,13143.6,9,5914.62,124207.02,2019-02-16 00:00:00,2021-08-23 10:52:00,Cash,118292.4,4.761904762,5914.62,4.2,2019,2,16,10
2281,770-42-8960,B,Abuja,Normal,Male,Food and beverages,7603.200000000001,8,3041.28,63866.88,2019-01-01 00:00:00,2021-08-23 19:31:00,Cash,60825.600000000006,4.761904762,3041.28,6.3,2019,1,1,19
2282,234-36-2483,B,Abuja,Normal,Male,Health and beauty,20732.4,6,6219.72,130614.11999999998,2019-02-15 00:00:00,2021-08-23 13:51:00,Cash,124394.4,4.761904762,6219.72,5.1,2019,2,15,13
2283,152-03-4217,B,Abuja,Normal,Female,Home and lifestyle,4060.8,9,1827.36,38374.56,2019-03-17 00:00:00,2021-08-23 11:55:00,Card,36547.2,4.761904762,1827.36,4.3,2019,3,17,11
2284,533-66-5566,B,Abuja,Normal,Female,Home and lifestyle,18385.2,7,6434.820000000001,135131.22,2019-01-12 00:00:00,2021-08-23 11:42:00,Cash,128696.4,4.761904762,6434.820000000001,7.0,2019,1,12,11
2285,361-59-0574,B,Abuja,Member,Male,Sports and travel,32590.8,8,13036.319999999998,273762.72,2019-03-15 00:00:00,2021-08-23 14:48:00,Card,260726.4,4.761904762,13036.319999999998,6.5,2019,3,15,14
2286,544-55-9589,B,Abuja,Member,Female,Electronic accessories,7714.8,10,3857.4,81005.4,2019-01-28 00:00:00,2021-08-23 11:51:00,Cash,77148.0,4.761904762,3857.4,6.2,2019,1,28,11
2287,608-05-3804,B,Abuja,Member,Male,Electronic accessories,14310.0,1,715.5,15025.499999999998,2019-02-25 00:00:00,2021-08-23 20:19:00,Cash,14310.0,4.761904762,715.5,6.1,2019,2,25,20
2288,761-49-0439,B,Abuja,Member,Female,Electronic accessories,4356.0,8,1742.4,36590.4,2019-01-19 00:00:00,2021-08-23 10:17:00,Epay,34848.0,4.761904762,1742.4,8.6,2019,1,19,10
2289,490-95-0021,B,Abuja,Member,Female,Food and beverages,11955.6,10,5977.8,125533.8,2019-01-08 00:00:00,2021-08-23 14:25:00,Epay,119556.0,4.761904762,5977.8,6.0,2019,1,8,14
2290,311-13-6971,B,Abuja,Member,Male,Sports and travel,11516.4,10,5758.2,120922.2,2019-02-20 00:00:00,2021-08-23 15:18:00,Card,115164.0,4.761904762,5758.2,9.9,2019,2,20,15
2291,114-35-5271,B,Abuja,Normal,Female,Electronic accessories,20847.6,8,8339.04,175119.84,2019-02-07 00:00:00,2021-08-23 15:06:00,Cash,166780.8,4.761904762,8339.04,8.1,2019,2,7,15
2292,715-20-1673,B,Abuja,Normal,Male,Electronic accessories,10216.8,5,2554.2,53638.2,2019-03-06 00:00:00,2021-08-23 20:57:00,Cash,51084.0,4.761904762,2554.2,9.4,2019,3,6,20
2293,811-35-1094,B,Abuja,Member,Male,Electronic accessories,18162.0,6,5448.6,114420.6,2019-02-06 00:00:00,2021-08-23 15:16:00,Card,108972.0,4.761904762,5448.6,8.9,2019,2,6,15
2294,699-88-1972,B,Abuja,Normal,Male,Health and beauty,35697.6,8,14279.04,299859.84,2019-01-28 00:00:00,2021-08-23 17:47:00,Card,285580.8,4.761904762,14279.04,4.2,2019,1,28,17
2295,509-10-0516,B,Abuja,Normal,Male,Home and lifestyle,16549.2,4,3309.84,69506.64,2019-02-09 00:00:00,2021-08-23 12:02:00,Epay,66196.8,4.761904762,3309.84,5.1,2019,2,9,12
2296,851-98-3555,B,Abuja,Normal,Female,Health and beauty,29836.8,5,7459.2,156643.2,2019-03-24 00:00:00,2021-08-23 14:08:00,Card,149184.0,4.761904762,7459.2,6.6,2019,3,24,14
2297,624-01-8356,B,Abuja,Normal,Female,Home and lifestyle,17643.6,10,8821.8,185257.8,2019-01-27 00:00:00,2021-08-23 10:44:00,Card,176436.0,4.761904762,8821.8,4.2,2019,1,27,10
2298,313-66-9943,B,Abuja,Member,Female,Food and beverages,10494.0,3,1574.1,33056.1,2019-03-27 00:00:00,2021-08-23 20:29:00,Card,31482.0,4.761904762,1574.1,7.3,2019,3,27,20
2299,777-67-2495,B,Abuja,Normal,Male,Home and lifestyle,24829.2,3,3724.38,78211.98000000001,2019-02-22 00:00:00,2021-08-23 11:26:00,Epay,74487.6,4.761904762,3724.38,8.7,2019,2,22,11
2300,636-98-3364,B,Abuja,Member,Female,Electronic accessories,9453.6,3,1418.04,29778.84,2019-03-02 00:00:00,2021-08-23 12:36:00,Epay,28360.8,4.761904762,1418.04,6.3,2019,3,2,12
2301,181-82-6255,B,Abuja,Normal,Female,Home and lifestyle,5893.200000000001,6,1767.9600000000005,37127.16,2019-02-08 00:00:00,2021-08-23 10:58:00,Cash,35359.2,4.761904762,1767.9600000000005,7.0,2019,2,8,10
2302,226-34-0034,B,Abuja,Normal,Female,Electronic accessories,4960.8,4,992.16,20835.36,2019-01-10 00:00:00,2021-08-23 11:10:00,Epay,19843.2,4.761904762,992.16,9.0,2019,1,10,11
2303,321-49-7382,B,Abuja,Member,Male,Sports and travel,31791.6,1,1589.58,33381.18,2019-02-15 00:00:00,2021-08-23 17:38:00,Card,31791.6,4.761904762,1589.58,5.2,2019,2,15,17
2304,431-66-2305,B,Abuja,Normal,Female,Electronic accessories,31770.0,9,14296.5,300226.5,2019-02-15 00:00:00,2021-08-23 20:51:00,Card,285930.0,4.761904762,14296.5,7.6,2019,2,15,20
2305,825-94-5922,B,Abuja,Normal,Male,Sports and travel,9111.6,2,911.16,19134.36,2019-03-02 00:00:00,2021-08-23 19:26:00,Epay,18223.2,4.761904762,911.16,7.2,2019,3,2,19
2306,641-62-7288,B,Abuja,Normal,Male,Home and lifestyle,35971.2,6,10791.36,226618.56,2019-03-24 00:00:00,2021-08-23 13:33:00,Epay,215827.2,4.761904762,10791.36,7.1,2019,3,24,13
2307,501-61-1753,B,Abuja,Normal,Female,Home and lifestyle,22734.0,6,6820.2,143224.2,2019-01-03 00:00:00,2021-08-23 20:24:00,Epay,136404.0,4.761904762,6820.2,9.8,2019,1,3,20
2308,676-10-2200,B,Abuja,Member,Male,Fashion accessories,19360.8,1,968.0399999999998,20328.84,2019-02-03 00:00:00,2021-08-23 20:13:00,Epay,19360.8,4.761904762,968.0399999999998,4.7,2019,2,3,20
2309,365-16-4334,B,Abuja,Normal,Female,Food and beverages,9514.8,8,3805.920000000001,79924.32,2019-02-24 00:00:00,2021-08-23 14:26:00,Epay,76118.4,4.761904762,3805.920000000001,8.9,2019,2,24,14
2310,503-21-4385,B,Abuja,Member,Male,Health and beauty,14367.6,3,2155.1400000000003,45257.94,2019-02-21 00:00:00,2021-08-23 12:40:00,Epay,43102.8,4.761904762,2155.1400000000003,9.3,2019,2,21,12
